cc_num,mean_spend,std_spend,spend_cv,txn_frequency,weekend_ratio,late_night_ratio,pct_food,pct_travel,pct_leisure,pct_health,merchant_diversity,large_txn_ratio,monthly_spend_cv,txn_regularity,spend_trend
3560336828629935,52.9423,71.368,1.348034,30.375,0.347518,0.343646,0.250696,0.171963,0.174937,0.055607,0.576132,0.637666,0.371048,0.476177,9.9482
3560697798177746,62.6418,130.8738,2.089239,90.9583,0.308245,0.333437,0.255888,0.152801,0.212653,0.041876,0.287219,0.626574,0.34309,0.720813,38.23
3560725013359375,60.7937,93.5483,1.538783,121.125,0.350769,0.306758,0.264634,0.143444,0.198585,0.066345,0.22119,0.643726,0.389789,0.767965,82.0432
3560797065840735,52.1328,103.1567,1.978727,182.0833,0.317589,0.284754,0.253511,0.16872,0.179503,0.049758,0.155606,0.65188,0.31235,0.834335,113.4431
3561212938177173,68.1072,227.1824,3.335659,30.3333,0.272066,0.260985,0.181401,0.181204,0.328725,0.056701,0.611264,0.713379,0.671606,0.485373,8.3359
3561963695236764,91.9397,83.4632,0.907803,90.75,0.306552,0.290032,0.19536,0.224151,0.276081,0.058882,0.290634,0.463351,0.328325,0.737984,91.5791
3562264947797243,60.1241,96.5026,1.605057,30.3333,0.419217,0.27801,0.228333,0.138924,0.166806,0.07161,0.60989,0.66368,0.384922,0.475582,-2.1663
3562679455732797,66.0995,234.3957,3.546102,60.6667,0.407034,0.308184,0.280577,0.189714,0.151708,0.037237,0.400412,0.637816,0.605298,0.625523,107.6868
3563837241599446,54.9021,153.0585,2.787846,60.75,0.273933,0.232888,0.235003,0.130758,0.252517,0.058272,0.409465,0.653434,0.509643,0.639929,32.1517
3564182536169293,60.8743,95.4828,1.568525,60.5,0.340948,0.307422,0.270347,0.184262,0.143603,0.079027,0.391185,0.634768,0.385613,0.64407,46.1149
3564839259330465,60.7727,137.7651,2.266893,121.4167,0.326688,0.29052,0.247237,0.185714,0.183373,0.06715,0.222032,0.658266,0.42603,0.77238,181.3273
3565196229855512,67.1041,207.9339,3.098674,60.5833,0.345227,0.355738,0.247158,0.223102,0.189008,0.03172,0.394773,0.651315,0.439331,0.643141,-19.1808
3565414434959494,59.7516,99.5888,1.666712,30.2917,0.290121,0.308271,0.275221,0.131795,0.184676,0.075536,0.56121,0.674424,0.368748,0.468126,27.217
3565423334076143,65.7197,145.309,2.211041,60.5,0.281287,0.352973,0.257219,0.160171,0.194229,0.036308,0.391185,0.627968,0.446872,0.63412,116.1409
3565943051129759,64.3698,99.5586,1.546668,30.2917,0.303707,0.371454,0.276431,0.099226,0.205032,0.039227,0.595598,0.610476,0.504297,0.474928,43.3612
3565996340207976,54.2948,106.6349,1.963999,30.375,0.294605,0.248701,0.228959,0.13742,0.220411,0.056325,0.600823,0.653374,0.409625,0.486624,-0.4122
3566094707272327,93.8926,284.6931,3.032115,182.125,0.311095,0.251639,0.30337,0.076387,0.315325,0.040916,0.156715,0.673023,0.419862,0.831138,464.7185
3566373869538620,57.7871,87.9476,1.521924,30.3333,0.337863,0.329288,0.212648,0.164562,0.184403,0.062762,0.571429,0.656254,0.396971,0.48585,10.4678
3566875419572867,94.8181,87.7825,0.925799,60.5833,0.293636,0.269342,0.208006,0.237306,0.274048,0.060097,0.396836,0.472728,0.341105,0.650896,57.9483
3567527758368741,66.383,157.438,2.371662,60.625,0.320718,0.365643,0.261013,0.171955,0.190659,0.060931,0.397938,0.671234,0.451832,0.636868,20.9659
3567697931646329,48.9389,136.9687,2.798772,152.0,0.395046,0.300496,0.151475,0.181435,0.275284,0.07549,0.186129,0.712161,0.315048,0.776786,68.0535
3567879740649740,61.4757,121.4733,1.975956,121.3333,0.340126,0.295428,0.235046,0.20751,0.164082,0.073962,0.223214,0.663596,0.358091,0.779233,160.118
3568255211412877,58.2721,257.9732,4.427043,121.375,0.273898,0.236187,0.196111,0.213321,0.176886,0.08204,0.233093,0.686219,0.47006,0.778985,122.6479
3568736585751727,96.457,88.2959,0.915391,91.125,0.303843,0.265222,0.199918,0.24531,0.251239,0.059907,0.288523,0.469486,0.335302,0.727779,163.4876
3572976568630035,62.8413,91.9135,1.46263,30.375,0.342795,0.256686,0.278263,0.171279,0.159442,0.058429,0.578875,0.644647,0.429784,0.487784,12.2226
3573030041201292,57.4364,147.4834,2.567771,121.3333,0.362446,0.286905,0.236207,0.151511,0.241001,0.04857,0.226305,0.671213,0.335565,0.776354,32.8128
3573386445588324,58.1496,90.471,1.555833,60.7083,0.341817,0.378143,0.264631,0.15408,0.201079,0.052365,0.385724,0.648634,0.345168,0.642094,65.037
3575540972310993,53.6583,233.9965,4.360864,91.0833,0.352793,0.299571,0.144951,0.242583,0.281835,0.050924,0.291857,0.73959,0.550784,0.69818,71.5624
3575789281659026,55.7591,132.8931,2.383343,182.0417,0.336739,0.231972,0.222297,0.156473,0.20692,0.059585,0.155871,0.668401,0.362821,0.836225,139.9958
3576021480694169,48.3626,122.0343,2.523318,152.0,0.39371,0.237089,0.149534,0.170556,0.247302,0.074226,0.1875,0.699661,0.373653,0.781982,160.8995
3576144910346950,60.5398,97.9339,1.617678,30.2083,0.370481,0.307853,0.263762,0.184694,0.160882,0.056149,0.57931,0.645293,0.542176,0.462234,2.3526
3576281490078437,94.6064,84.2414,0.890441,30.3333,0.310317,0.277286,0.214608,0.230932,0.262176,0.050007,0.567308,0.463525,0.450594,0.487553,53.5026
3576431665303017,85.0187,110.4701,1.299362,181.8333,0.332284,0.300419,0.324075,0.031025,0.306192,0.040465,0.156049,0.648579,0.303916,0.830684,187.6504
3576511691045060,50.2649,72.9423,1.451156,30.1667,0.33057,0.238024,0.255159,0.196807,0.186885,0.062791,0.562155,0.624873,0.37279,0.467425,36.7302
3577578023716568,91.2365,222.6713,2.440596,121.5,0.359922,0.267482,0.299821,0.072974,0.302333,0.04178,0.225995,0.666434,0.346444,0.768444,192.9758
3577596616955856,61.6848,82.6141,1.339294,30.3333,0.337698,0.359258,0.275283,0.09664,0.163232,0.026113,0.600275,0.604292,0.426402,0.470501,59.9101
3577663406369449,59.0319,95.9129,1.624763,30.2083,0.325167,0.267192,0.273657,0.206344,0.176796,0.052359,0.586207,0.645951,0.381502,0.492753,5.6179
3577794103155425,56.0544,118.2937,2.110336,60.5833,0.324994,0.284539,0.215026,0.172104,0.181516,0.048532,0.392022,0.672408,0.470773,0.638304,70.5504
3579200383632826,88.7643,74.8081,0.842772,30.375,0.36158,0.246149,0.203583,0.193874,0.275815,0.057926,0.578875,0.446977,0.37256,0.47423,26.6382
3581130339108561,70.6191,312.8831,4.430572,30.1667,0.43939,0.227829,0.266777,0.255462,0.143945,0.033171,0.596685,0.644766,0.859502,0.460735,-47.0044
3582402971899057,64.0657,113.3562,1.769375,30.375,0.315667,0.22006,0.275639,0.174993,0.117972,0.028555,0.580247,0.618947,0.489121,0.484569,65.7599
3582754887089201,66.6791,215.4429,3.231039,121.4167,0.291608,0.298218,0.218829,0.251189,0.168603,0.057235,0.222032,0.687109,0.558659,0.777715,182.581
3583093681934489,69.9588,116.5116,1.665431,30.4167,0.273264,0.335827,0.250125,0.11143,0.14948,0.038267,0.583562,0.636876,0.459856,0.478902,15.8521
3583293909206278,57.216,115.545,2.019451,60.8333,0.330645,0.268403,0.247445,0.164126,0.231581,0.055618,0.391781,0.658251,0.352377,0.6402,73.3575
3583635130604947,89.3564,128.1025,1.433612,182.5,0.320256,0.269758,0.304853,0.044856,0.324869,0.041854,0.155251,0.658532,0.304987,0.831193,178.5362
3583793405872580,56.9203,125.8029,2.210158,121.25,0.319373,0.251129,0.234767,0.160065,0.209486,0.047386,0.225773,0.660201,0.362929,0.774325,136.1751
3585052663373890,75.4283,404.6916,5.365251,60.5,0.40984,0.374043,0.212127,0.298332,0.188581,0.055715,0.380165,0.701725,0.722311,0.645969,4.4361
3585740823295298,52.9136,167.5905,3.167246,91.0833,0.359286,0.205545,0.143128,0.199352,0.271296,0.07604,0.292772,0.713126,0.455915,0.698781,28.3669
3586008444788268,90.0535,175.3309,1.946963,151.6667,0.304352,0.264823,0.306635,0.074124,0.283525,0.03947,0.186813,0.667035,0.339961,0.803956,181.9564
3586955669388457,95.7203,88.5592,0.925187,60.7917,0.312658,0.265081,0.200212,0.249119,0.266458,0.053273,0.405757,0.475023,0.409837,0.654853,40.7125
3587044315915002,94.9887,86.2427,0.907926,91.0,0.30683,0.269181,0.185371,0.237569,0.273114,0.063314,0.288919,0.46415,0.345673,0.722804,120.9344
3587960728692500,71.1365,70.9643,0.99758,121.3333,0.393672,0.196062,0.091152,0.094741,0.379948,0.048124,0.229396,0.585572,0.331478,0.749084,243.2458
3589255887819806,63.097,170.3983,2.700577,151.7083,0.315241,0.226092,0.19112,0.126776,0.309889,0.072873,0.186487,0.686689,0.413329,0.811513,-7.1242
3589289942931264,59.5917,139.1996,2.335888,151.8333,0.340974,0.270261,0.231369,0.189179,0.20035,0.045637,0.185236,0.669682,0.329417,0.813759,211.8229
3590736522064285,90.2116,130.5182,1.4468,181.8333,0.367779,0.253092,0.304759,0.038859,0.323732,0.041702,0.156508,0.65364,0.31169,0.830737,283.0707
3591919803438423,55.6523,146.9125,2.639828,90.7917,0.321289,0.294116,0.222841,0.189755,0.208486,0.061989,0.300597,0.643181,0.41877,0.725938,0.7347
3592325941359225,65.2723,163.5647,2.505884,30.3333,0.279246,0.288251,0.219616,0.109409,0.23964,0.031838,0.607143,0.655807,0.541521,0.458842,37.4901
3592931352252641,72.4957,395.8483,5.460297,60.7917,0.28362,0.28092,0.221775,0.249296,0.18875,0.027313,0.395476,0.670317,0.776865,0.634309,101.0041
3593118134380341,60.6768,97.7591,1.611144,121.4167,0.333069,0.298125,0.255681,0.151851,0.226575,0.065912,0.221688,0.656323,0.281372,0.784061,87.7554
3593399694467427,56.6803,81.477,1.437484,30.3333,0.352466,0.292627,0.261377,0.179867,0.217889,0.076717,0.596154,0.64831,0.408226,0.478387,27.8598
3595111028444131,61.9314,99.6097,1.608387,30.1667,0.315775,0.261973,0.247429,0.195022,0.224665,0.055117,0.582873,0.650418,0.515338,0.48649,44.7042
3595192916105588,59.2575,171.5919,2.8957,151.75,0.31357,0.219933,0.205028,0.122297,0.244927,0.067561,0.186436,0.668093,0.403266,0.809744,167.1502
3596217206093829,58.0803,123.851,2.13241,181.7083,0.29942,0.292088,0.225866,0.169678,0.226185,0.044143,0.155698,0.674891,0.318912,0.836883,100.6949
3596357274378601,60.4998,230.1111,3.8035,120.9167,0.309668,0.241281,0.186951,0.199982,0.201655,0.077977,0.234666,0.690148,0.443242,0.78028,169.4376
3597337756918966,59.2449,81.0277,1.367675,60.6667,0.315725,0.299582,0.286027,0.13837,0.139023,0.031526,0.391484,0.601504,0.30952,0.640299,39.7266
3597926034019603,59.7957,129.3909,2.163883,60.625,0.373892,0.260634,0.181564,0.147069,0.168776,0.080484,0.406186,0.666893,0.377899,0.641676,-0.9329
3597980945245815,58.4415,72.2362,1.236043,30.375,0.359952,0.320032,0.302353,0.123612,0.159717,0.028322,0.59808,0.588411,0.365327,0.472003,26.8788
3598014571045296,98.9971,161.69,1.633281,60.7083,0.287584,0.252108,0.263922,0.035785,0.357961,0.037916,0.404255,0.676981,0.41729,0.626185,142.6057
3598215285024754,87.0286,116.2254,1.335486,151.7917,0.333562,0.2545,0.319289,0.036783,0.307842,0.049797,0.186659,0.655148,0.342783,0.807708,158.0161
3598304579370089,60.9793,145.2569,2.382067,121.2917,0.305112,0.272615,0.198079,0.156939,0.242903,0.066592,0.231192,0.668921,0.378257,0.779736,174.8099
3598634130286287,59.4938,236.7138,3.978798,30.3333,0.333605,0.211988,0.11784,0.130051,0.417048,0.052272,0.586538,0.749233,0.694329,0.451684,-14.9128
3598895972308782,82.4523,503.6093,6.107883,30.25,0.186959,0.295954,0.220194,0.374306,0.147293,0.018957,0.603306,0.700791,1.156378,0.470922,102.3722
3599237318576484,57.5373,127.5989,2.217675,60.7917,0.340252,0.29826,0.270103,0.198148,0.137875,0.063659,0.39342,0.664659,0.495836,0.653201,103.82
4003771737807706,64.5395,118.3695,1.834064,60.8333,0.360733,0.314057,0.239586,0.177792,0.197981,0.064085,0.391781,0.66488,0.457596,0.65575,56.7404
4003989662068504,63.9614,245.3105,3.835287,151.75,0.35557,0.214461,0.181153,0.223426,0.239122,0.069982,0.187809,0.697129,0.443592,0.808319,-85.3381
4005676619255478,55.4652,107.2822,1.934225,151.1667,0.3571,0.273139,0.217528,0.149517,0.201004,0.072324,0.188258,0.656204,0.344904,0.815413,164.0471
4010002218955876,88.7454,126.0042,1.419838,91.0417,0.312353,0.260332,0.344143,0.030239,0.318836,0.044264,0.296568,0.653983,0.311582,0.721285,28.3138
4025612008285111,60.2761,144.4799,2.396967,90.875,0.337396,0.336333,0.21668,0.195892,0.215939,0.060973,0.285649,0.677884,0.453823,0.729197,134.4932
4048508450704760,57.5214,159.7041,2.776431,90.7083,0.303714,0.28905,0.233334,0.163261,0.261204,0.053185,0.28847,0.675036,0.350084,0.726996,110.3015
4060579726528237,66.0471,115.1014,1.742716,91.0,0.317932,0.29162,0.263355,0.152337,0.197047,0.029734,0.287088,0.633635,0.378168,0.719281,67.9648
4067137330196900,60.1266,169.5486,2.819861,91.1667,0.306215,0.254617,0.192289,0.143448,0.251758,0.069481,0.291133,0.694929,0.454996,0.7258,80.2407
4069975342931683,88.1323,144.5303,1.639926,121.25,0.314683,0.280677,0.289409,0.056887,0.32938,0.048386,0.230584,0.67156,0.308504,0.767675,141.6171
4070511711385545,66.088,378.0281,5.720074,60.375,0.261874,0.271082,0.231498,0.277301,0.192187,0.051121,0.383713,0.691258,0.875388,0.625412,16.2447
4099707841315751,62.7455,249.5084,3.976515,151.7917,0.284768,0.237721,0.181682,0.174373,0.256832,0.055214,0.187483,0.694389,0.351254,0.811039,40.1528
4104312520615374,59.604,131.6285,2.208385,60.75,0.311211,0.273341,0.19113,0.160845,0.244546,0.040159,0.399177,0.685905,0.406443,0.634663,51.0088
4116554952971686,68.1409,116.0982,1.703796,30.3333,0.326128,0.329813,0.271932,0.18981,0.146714,0.02491,0.590659,0.636365,0.363344,0.485913,15.9476
4119762878330989,63.0466,105.152,1.667844,91.0417,0.317508,0.341759,0.263827,0.114764,0.215774,0.031272,0.282838,0.623699,0.392667,0.722096,120.1298
4124536010991657,68.3754,146.6028,2.144087,30.3333,0.28392,0.297231,0.203567,0.108044,0.285654,0.032204,0.592033,0.673301,0.602243,0.474106,42.8709
4128027264554082,59.2017,99.3944,1.67891,91.0,0.340787,0.321302,0.255986,0.165838,0.17017,0.060938,0.281593,0.654476,0.430378,0.71517,63.3516
4129767952109660,59.9673,198.0379,3.302432,60.7083,0.34605,0.275206,0.232402,0.140879,0.270233,0.038182,0.38641,0.69177,0.510266,0.645382,101.0683
4134456652433447,63.4339,99.7536,1.57256,30.4167,0.330012,0.348463,0.267378,0.126246,0.215502,0.017339,0.593151,0.636263,0.461257,0.477681,9.0452
4147608975828480,64.2826,115.6353,1.798858,121.2917,0.290397,0.297975,0.246956,0.172833,0.215292,0.058173,0.225352,0.669359,0.300794,0.780562,87.1648
4149238353975790,94.4736,84.3853,0.893216,121.375,0.311309,0.261367,0.203574,0.227142,0.281962,0.052635,0.223824,0.462533,0.306207,0.782339,114.2746
4155021259183870,56.5046,166.7607,2.951279,121.4583,0.342309,0.283286,0.228327,0.176673,0.215609,0.044836,0.226072,0.679359,0.412863,0.775123,164.5587
4158758517677931,55.973,149.1166,2.664081,30.4167,0.268716,0.256765,0.249179,0.157901,0.239132,0.043226,0.571233,0.680512,0.539918,0.475326,23.1216
4158945090781624,53.1111,107.2306,2.018986,121.6667,0.309423,0.264705,0.212568,0.159982,0.217252,0.078185,0.231164,0.644912,0.31262,0.775817,4.9769
4169759661243568,54.641,122.0877,2.234362,121.25,0.314905,0.235362,0.23435,0.166445,0.200509,0.057647,0.226117,0.667333,0.383889,0.778394,85.0351
4170689372027579,60.5248,152.0831,2.512741,151.7083,0.351649,0.216909,0.19208,0.143226,0.267558,0.07141,0.188135,0.668653,0.274476,0.810336,78.6043
4171397999167005,64.2746,92.1599,1.433845,30.3333,0.318725,0.377564,0.278783,0.126969,0.233224,0.040374,0.592033,0.62264,0.370791,0.465832,23.7294
4173950183554608,65.0841,221.9452,3.410132,121.4583,0.34788,0.246418,0.184499,0.172333,0.255138,0.068476,0.229503,0.702502,0.445507,0.781166,77.0813
4178097073221156,90.5516,159.9957,1.766901,91.25,0.353024,0.252916,0.293023,0.049581,0.334089,0.036481,0.289954,0.674858,0.339433,0.721875,156.7649
4179719215697782,60.4412,113.6898,1.880997,30.375,0.301853,0.302435,0.212412,0.163059,0.211967,0.038173,0.585734,0.692773,0.481565,0.481139,28.7655
4191109180926792,81.9482,107.9102,1.31681,91.1667,0.34002,0.275821,0.333536,0.031793,0.299817,0.048231,0.29159,0.650275,0.356066,0.719146,95.5969
4195832462863385,57.4467,72.8614,1.26833,30.4167,0.313938,0.321312,0.293464,0.160935,0.154172,0.075927,0.557534,0.637426,0.327216,0.484552,35.3186
4228411452607671,52.8249,124.2583,2.35227,30.375,0.421665,0.265054,0.197817,0.125881,0.272859,0.062406,0.610425,0.667543,0.595799,0.484631,48.6929
4229733778084049,54.5287,120.0866,2.202264,90.9583,0.355676,0.228098,0.218886,0.133031,0.229941,0.075436,0.297755,0.647651,0.357681,0.727575,26.4938
4239552724014407,68.151,123.4548,1.811489,90.9583,0.328833,0.31873,0.24376,0.124922,0.252217,0.030072,0.291342,0.634082,0.360275,0.726325,-21.7451
4254074738931278,63.7814,129.2966,2.027183,60.375,0.344653,0.291178,0.249044,0.188721,0.197641,0.065847,0.390614,0.67139,0.410572,0.635981,2.6551
4260059589824237,68.9879,201.1965,2.916401,30.375,0.286386,0.273633,0.240404,0.219082,0.148236,0.02147,0.584362,0.640672,0.619386,0.461573,83.8982
4265776278887457,62.6613,98.1548,1.566435,121.1667,0.314763,0.322451,0.255863,0.144879,0.234743,0.071214,0.22249,0.658262,0.32138,0.77713,79.475
4266200684857219,64.2129,158.734,2.471996,60.6667,0.382588,0.335485,0.223776,0.218126,0.181749,0.05754,0.396291,0.680692,0.482703,0.638414,71.6896
4277232699798846,59.1506,84.2683,1.42464,91.125,0.348176,0.290468,0.255013,0.166834,0.186938,0.077723,0.283951,0.648807,0.345778,0.724182,124.9596
4294040533480516,52.9366,87.6944,1.656594,90.875,0.323634,0.24614,0.237441,0.154736,0.170227,0.063301,0.291151,0.656679,0.35854,0.722176,25.1672
4302475216404898,66.0037,186.4293,2.824528,91.125,0.321915,0.278117,0.239986,0.191977,0.169853,0.031741,0.284408,0.644741,0.448981,0.727212,42.1297
4302480582202074,55.9922,159.932,2.856325,151.6667,0.36984,0.229982,0.200114,0.128708,0.249686,0.068809,0.188462,0.667796,0.35201,0.811895,31.2384
4306586894261180,69.88,190.6938,2.728877,60.5833,0.350515,0.262616,0.226635,0.193558,0.192495,0.034929,0.395461,0.646319,0.448616,0.626449,40.465
4308156300921054,94.8946,84.3766,0.889161,30.2917,0.319937,0.267649,0.201681,0.233045,0.263728,0.06138,0.591472,0.464807,0.319117,0.478519,37.3014
4328928491302401,85.3802,114.1021,1.3364,91.1667,0.339755,0.290013,0.310077,0.026846,0.316115,0.041206,0.290676,0.655657,0.283067,0.711204,53.8684
4334230547694630,67.442,199.7121,2.961243,121.3333,0.29063,0.328788,0.244919,0.170594,0.21376,0.059193,0.221841,0.679571,0.466108,0.7778,177.36
4335531783520911,50.5729,159.2145,3.148215,30.3333,0.42588,0.188615,0.140898,0.179023,0.281482,0.064452,0.593407,0.740483,0.681599,0.46337,43.1589
4342532437704183,60.8649,162.1145,2.663513,90.9583,0.281151,0.237052,0.186347,0.183111,0.228871,0.059364,0.296839,0.683891,0.359691,0.729813,110.0559
4344955088481397,91.2307,80.0368,0.877302,91.2083,0.319534,0.246342,0.219858,0.214915,0.258908,0.059135,0.291914,0.454594,0.275055,0.732251,118.0783
4348786085525522,90.4478,78.8293,0.871545,30.375,0.282688,0.289944,0.231563,0.211615,0.2433,0.078328,0.581619,0.458514,0.418637,0.477775,35.8704
4364010865167176,46.4904,121.4378,2.612103,182.125,0.379692,0.209561,0.160771,0.174443,0.271717,0.059667,0.156715,0.702627,0.3427,0.809401,162.0775
4365382885912355,94.5232,83.4397,0.882743,60.6667,0.312419,0.252365,0.201694,0.219938,0.2832,0.062423,0.39011,0.459337,0.28271,0.650404,75.2225
4377338765909719,55.4017,114.0025,2.057745,121.5417,0.361496,0.27374,0.211621,0.132309,0.247627,0.069402,0.22866,0.663707,0.348892,0.773345,100.3354
4378993458389626,63.3822,437.57,6.903677,91.0417,0.292884,0.160673,0.132813,0.3752,0.199502,0.05054,0.295652,0.766228,0.890986,0.687992,220.96
4384910379661778,69.4972,287.1341,4.131593,90.7917,0.360687,0.368476,0.243554,0.214055,0.183682,0.028973,0.291877,0.657601,0.500483,0.724811,99.7373
4412720572684931,69.7685,223.8313,3.208201,30.1667,0.241138,0.289189,0.220206,0.230646,0.155918,0.052601,0.587017,0.714456,0.702519,0.474276,9.0711
4423489490781412,57.2111,81.6781,1.427661,90.5417,0.359468,0.331786,0.271772,0.146619,0.181951,0.07825,0.289001,0.654428,0.417935,0.722476,85.9609
4424338559877976,61.8967,99.5799,1.60881,120.625,0.338725,0.334029,0.269453,0.163138,0.206776,0.066257,0.221762,0.651773,0.322505,0.775154,88.6399
4425161475596168,69.5545,123.96,1.782198,30.4167,0.308513,0.329498,0.259725,0.112091,0.250444,0.031532,0.591781,0.640796,0.425132,0.465718,8.3027
4428154703770710,58.4276,100.2455,1.715722,60.7083,0.322905,0.291683,0.27356,0.157721,0.203729,0.061848,0.391215,0.663163,0.430701,0.641154,77.5579
4430881574719618,60.5134,116.4534,1.924423,120.875,0.324348,0.312118,0.243751,0.190765,0.199933,0.059247,0.223027,0.662791,0.326484,0.772052,108.759
4433091568498503,79.8656,379.3582,4.749956,30.3333,0.242863,0.321981,0.22444,0.356412,0.089862,0.022734,0.574176,0.68222,0.917811,0.480123,22.6845
4446368897795790,91.6285,79.5951,0.868672,121.3333,0.298937,0.25231,0.201586,0.211497,0.271606,0.059541,0.228022,0.455319,0.326998,0.781956,142.8512
4449530933957323,59.7492,80.8013,1.352342,121.375,0.329704,0.322323,0.26035,0.154371,0.193572,0.063883,0.222108,0.633889,0.373327,0.773909,156.1416
4450831335606294,65.0403,338.8814,5.210331,121.375,0.23645,0.213988,0.203004,0.250191,0.211272,0.040197,0.230003,0.710847,0.531771,0.783001,-26.3672
4451438912406400,70.7476,66.5613,0.940827,60.4167,0.41514,0.183205,0.078455,0.09889,0.375627,0.067788,0.39931,0.57329,0.386408,0.611949,107.7392
4451952084362894,92.6827,81.6717,0.881196,121.2083,0.320143,0.265885,0.204516,0.21425,0.27393,0.063473,0.229632,0.457105,0.364821,0.780093,153.353
4452366298769043,54.723,110.6747,2.022452,151.7083,0.300211,0.255347,0.238169,0.198777,0.181466,0.055613,0.185389,0.665142,0.359216,0.811188,145.2133
4474324669797121,61.5611,114.4996,1.859933,91.125,0.346334,0.295278,0.263033,0.178265,0.184417,0.07101,0.289438,0.649561,0.30329,0.730229,78.0816
4482427013979020,59.0778,88.7685,1.502571,90.9167,0.302766,0.292316,0.273237,0.160245,0.177386,0.064821,0.284601,0.640297,0.356357,0.719813,77.2933
4488941175228467,88.0111,115.9971,1.317983,60.625,0.305383,0.269693,0.303182,0.028338,0.339,0.035397,0.402062,0.65601,0.352826,0.633766,-3.7389
4492491748959010,93.4985,86.0456,0.920289,30.3333,0.349087,0.262447,0.224778,0.229923,0.239791,0.062503,0.575549,0.465503,0.381929,0.484181,20.3631
4501449508569485,96.763,89.3871,0.923773,30.3333,0.285671,0.252258,0.214808,0.231726,0.270054,0.059555,0.572802,0.46977,0.453861,0.472366,62.859
4509142395811241,60.5117,128.0819,2.116647,121.4583,0.3268,0.298645,0.24991,0.187038,0.1616,0.058102,0.220583,0.652156,0.392164,0.777274,48.2387
4509922033272157,56.5995,204.9565,3.621173,60.75,0.366401,0.234114,0.232075,0.157835,0.259209,0.037784,0.38203,0.688054,0.590884,0.650161,25.3493
4514242065619750,87.4236,121.2824,1.387296,121.125,0.341782,0.29091,0.321262,0.026239,0.319709,0.044016,0.227382,0.663692,0.355414,0.772117,81.7879
4518350514020532,57.0543,115.7977,2.029604,60.625,0.301382,0.242252,0.216437,0.148759,0.225463,0.055937,0.4,0.652654,0.571224,0.649341,122.7537
4550599031376731,68.556,138.9146,2.026294,91.0833,0.370948,0.303371,0.253438,0.163145,0.188766,0.037831,0.28591,0.626724,0.357687,0.722328,108.8176
4555104582813474,97.9773,95.2545,0.972209,30.3333,0.29231,0.243336,0.19466,0.261407,0.251863,0.071865,0.600275,0.480964,0.328368,0.501645,23.3427
4561368699336875,51.1033,105.8305,2.070915,60.75,0.269229,0.254033,0.256987,0.177829,0.181033,0.045096,0.39369,0.674104,0.429019,0.637152,75.1661
4570636521433188,85.9037,107.4159,1.250423,60.6667,0.332687,0.273079,0.304917,0.028571,0.295081,0.043135,0.387363,0.657952,0.352611,0.633229,20.0813
4586810168620942,71.7684,71.0086,0.989414,182.25,0.382039,0.193238,0.092475,0.097722,0.380711,0.046398,0.157522,0.587562,0.315714,0.805758,330.4036
4587577161160601,56.6149,155.8802,2.753343,121.5417,0.368545,0.23749,0.233537,0.154807,0.253304,0.048941,0.224203,0.675162,0.43287,0.774589,47.8398
4599285557366057,69.8579,65.5686,0.9386,60.6667,0.400339,0.174434,0.087702,0.092674,0.369064,0.053277,0.40728,0.578071,0.427484,0.600318,131.4267
4607072969078276,54.1432,174.2932,3.219116,90.8333,0.291359,0.235157,0.243648,0.147511,0.239232,0.05113,0.291743,0.682595,0.464544,0.721046,104.8484
4610050989831291,91.946,82.2204,0.894224,91.0417,0.316397,0.25659,0.201799,0.212658,0.268169,0.0616,0.291991,0.456611,0.377597,0.728825,164.8587
4610064888664703,69.4833,66.6939,0.959856,30.3333,0.363024,0.210742,0.102411,0.097439,0.376145,0.041375,0.593407,0.573537,0.333545,0.462014,53.6281
4629451965224809,44.551,80.8354,1.814449,91.0417,0.386136,0.213674,0.165081,0.201109,0.255813,0.084919,0.292449,0.682733,0.439378,0.690981,21.9201
4633065159406313,56.7162,435.3762,7.676399,30.4167,0.535728,0.184987,0.114406,0.404314,0.160979,0.052972,0.60411,0.781523,1.44982,0.452386,-96.1301
4634955908138648,58.6313,259.9377,4.433429,121.2917,0.283612,0.228029,0.223046,0.233815,0.167841,0.040008,0.22707,0.685237,0.533338,0.777311,41.2787
4635330563105903,84.9968,106.9865,1.258712,60.8333,0.311972,0.294061,0.34016,0.032058,0.271954,0.040946,0.410959,0.637939,0.2789,0.639395,42.5493
4642255475285942,58.0728,142.7302,2.45778,182.25,0.317039,0.252337,0.235792,0.163911,0.205027,0.048987,0.156379,0.679834,0.373557,0.834435,157.1296
4651007077623147,57.9229,80.5048,1.389861,60.5833,0.354196,0.316817,0.274864,0.155537,0.206563,0.063683,0.383769,0.642543,0.280905,0.641925,35.0311
4653879239169997,48.768,117.5636,2.41067,151.375,0.421378,0.216469,0.171554,0.174484,0.266162,0.072981,0.188549,0.699423,0.437921,0.777841,149.266
4657269323674365,60.4418,79.223,1.310731,60.8333,0.328559,0.328065,0.281213,0.12356,0.184174,0.043512,0.399315,0.608524,0.280406,0.644722,77.4137
4658490815480264,61.8012,112.6888,1.823409,121.0417,0.350669,0.307403,0.253093,0.163475,0.200105,0.069213,0.223752,0.652781,0.292083,0.775511,18.673
4670613943676271,60.8394,89.7423,1.475069,60.7917,0.278993,0.323917,0.26007,0.116159,0.211025,0.040554,0.392735,0.628999,0.405876,0.648109,39.8516
